Latitude,Longitude,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlySpend,NumServices,ChargesPerService,ChurnValue
38.192608,-120.957842,1,0,1,0,14,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.1,1122.4,80.17142857142858,2,26.03333333333333,0
35.050345,-120.489599,1,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.45,7982.5,110.86805555555556,7,13.80625,0
37.80707,-122.297401,1,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.05,8405.0,116.73611111111111,8,12.783333333333333,0
34.144703,-117.770299,0,0,0,0,49,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.6,3720.35,75.92551020408163,2,24.866666666666664,0
33.290907,-117.202895,1,1,1,0,18,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,48.35,810.7,45.03888888888889,3,12.0875,1
34.903052,-118.411251,1,0,0,0,10,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,199.45,19.945,1,9.95,0
34.049671,-117.468896,1,0,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.2,627.4,78.425,3,21.3,1
37.900662,-122.052782,1,0,0,0,7,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),40.1,293.3,41.9,2,13.366666666666667,1
37.245505,-118.062943,1,0,1,1,2,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,30.25,63.75,31.875,1,15.125,0
36.600193,-120.153393,0,0,1,1,34,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,84.05,2909.95,85.58676470588235,3,21.0125,0
35.316263,-119.402559,1,0,0,1,70,1,1,DSL,1,1,0,1,0,0,Two year,0,Electronic check,66.0,4891.5,69.87857142857143,5,11.0,0
33.351059,-117.420557,1,0,1,0,72,1,1,0,0,0,0,0,0,0,Two year,0,Electronic check,24.55,1750.7,24.31527777777778,2,8.183333333333334,0
40.704293,-122.803899,0,1,0,0,8,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.4,221.9,27.7375,1,14.7,1
37.84771,-120.486589,1,0,0,0,16,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),93.2,1573.7,98.35625,4,18.64,1
34.9436,-115.287901,0,0,1,0,69,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Bank transfer (automatic),99.5,6841.45,99.15144927536231,5,16.583333333333332,0
37.540582,-122.509594,0,1,1,0,35,1,1,Fiber optic,0,0,1,0,0,0,One year,1,Bank transfer (automatic),81.6,2815.25,80.43571428571428,3,20.4,0
32.912664,-116.635387,1,0,1,1,55,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.0,1087.25,19.76818181818182,1,10.0,0
37.815459,-121.977203,0,0,0,0,69,1,0,0,0,0,0,0,0,0,Two year,1,Mailed check,19.1,1268.85,18.389130434782608,1,9.55,0
33.384345,-117.072619,1,0,0,0,2,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,80.6,155.8,77.9,3,20.15,1
40.267158,-123.805913,1,0,0,0,72,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.45,1866.45,25.922916666666666,2,8.483333333333333,0
36.936228,-121.785559,1,0,0,0,5,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,109.6,21.919999999999998,1,9.975,0
38.311609,-121.554034,0,0,0,0,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.15,735.5,73.55,1,35.075,0
36.667794,-121.601306,0,0,0,0,57,1,0,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),18.8,1094.35,19.19912280701754,1,9.4,0
33.391181,-118.421305,1,0,1,0,25,0,0,DSL,1,1,1,0,1,1,Month-to-month,1,Credit card (automatic),58.6,1502.65,60.106,5,9.766666666666667,1
37.540582,-122.509594,1,0,1,0,63,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,108.75,6871.7,109.07460317460317,7,13.59375,0
38.489273,-120.891614,1,0,1,1,72,1,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),80.45,5886.85,81.76180555555555,6,11.492857142857144,0
40.343213,-121.815412,0,0,1,0,48,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Bank transfer (automatic),96.9,4473.45,93.19687499999999,6,13.842857142857143,0
39.220368,-122.907693,0,0,1,1,49,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,4494.65,91.72755102040816,4,18.080000000000002,0
37.284265,-121.827673,1,0,0,1,21,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.75,452.2,21.53333333333333,1,10.375,0
34.167926,-118.267539,0,1,1,0,57,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.85,2572.95,45.13947368421052,2,14.950000000000001,1
33.680302,-117.833296,0,0,0,0,21,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),65.35,1424.4,67.82857142857144,4,13.069999999999999,0
39.531028,-121.24807,1,0,0,0,8,1,0,DSL,0,0,1,1,0,1,Month-to-month,0,Mailed check,64.1,504.05,63.00625,4,12.819999999999999,0
32.782501,-117.01611,0,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.5,791.7,87.96666666666667,3,21.375,0
37.284265,-121.827673,0,0,0,0,2,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,94.95,178.1,89.05,4,18.990000000000002,1
35.451402,-119.488413,0,0,1,0,9,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,94.85,890.6,98.95555555555556,5,15.808333333333332,1
36.798882,-120.019511,0,0,0,0,19,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.95,1931.75,101.67105263157895,5,16.658333333333335,1
33.458754,-117.665104,1,0,0,0,8,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,84.95,668.4,83.55,3,21.2375,1
33.638645,-116.55783,1,0,0,0,56,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),105.45,5916.95,105.65982142857142,6,15.064285714285715,0
33.714829,-117.872941,1,0,1,0,21,0,0,DSL,1,0,1,0,1,1,One year,1,Electronic check,55.95,1157.05,55.09761904761905,4,11.190000000000001,1
33.600987,-117.862734,1,0,1,0,60,1,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),80.6,4946.7,82.445,6,11.514285714285714,0
33.972293,-116.654195,0,0,1,1,56,0,0,DSL,1,1,0,1,1,0,One year,1,Mailed check,52.0,2884.9,51.51607142857143,4,10.4,0
34.051809,-118.383843,1,0,1,1,55,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.3,1079.05,19.619090909090907,1,10.15,0
37.946282,-121.139499,0,0,0,1,55,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.1,1001.5,18.20909090909091,1,9.55,0
33.936827,-118.359824,1,1,0,0,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.3,1096.25,78.30357142857143,2,24.766666666666666,1
34.037251,-118.423573,1,0,0,0,61,1,1,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),88.65,5321.25,87.23360655737704,7,11.08125,0
37.80707,-122.297401,0,0,1,1,66,1,0,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.0,1374.2,20.82121212121212,1,10.0,0
37.95338,-122.076886,0,0,0,0,57,1,0,DSL,0,1,0,1,0,0,One year,1,Mailed check,54.65,3134.7,54.99473684210526,3,13.6625,0
33.611945,-117.665867,0,0,0,0,59,1,0,DSL,0,0,1,1,1,0,Month-to-month,1,Electronic check,64.65,3735.45,63.31271186440678,4,12.930000000000001,0
37.106902,-122.100006,0,0,0,0,49,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),106.65,5168.1,105.47142857142858,6,15.235714285714286,0
33.798266,-118.300237,0,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),92.2,6392.85,94.0125,8,10.244444444444445,0
38.931425,-121.946081,1,1,0,0,36,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,2659.45,73.8736111111111,2,24.96666666666667,0
34.004379,-117.447864,1,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,69.55,69.55,1,34.775,1
34.441123,-117.537886,1,0,0,0,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,100.45,3096.9,103.23,5,16.741666666666667,0
34.093781,-118.381061,1,0,1,0,71,1,1,0,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.4,1725.4,24.301408450704226,2,8.133333333333333,0
34.114772,-118.089431,1,0,1,0,8,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,101.15,842.9,105.3625,5,16.858333333333334,1
38.060264,-122.830646,1,1,0,0,9,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.85,751.65,83.51666666666667,2,26.95,1
38.53508,-121.444144,0,0,0,0,69,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),106.5,7348.8,106.50434782608696,6,15.214285714285714,1
38.489273,-120.891614,1,0,0,1,67,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),106.6,7244.7,108.12985074626866,6,15.228571428571428,0
34.231318,-117.662032,0,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.95,1348.5,56.1875,3,13.7375,0
33.679659,-118.016195,0,1,1,0,16,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),71.8,1167.8,72.9875,1,35.9,1
38.343282,-122.9755,1,0,1,1,14,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.2,1046.5,74.75,1,35.1,0
37.873916,-122.20522,0,1,1,1,34,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,108.9,3625.2,106.62352941176471,7,13.6125,0
33.905963,-118.08263,1,0,1,1,53,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.55,1007.9,19.016981132075472,1,9.775,0
38.696659,-123.436861,1,0,1,0,20,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.85,2239.65,111.9825,6,15.12142857142857,1
39.745805,-120.580882,0,0,1,1,24,1,1,DSL,1,0,0,0,1,1,One year,0,Mailed check,74.8,1821.2,75.88333333333334,5,12.466666666666667,0
39.288127,-122.415841,1,0,1,0,64,1,1,DSL,1,1,1,1,0,1,Two year,1,Mailed check,81.3,5129.3,80.1453125,7,10.1625,0
33.719221,-118.073596,0,1,1,0,71,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.95,1756.2,24.735211267605635,2,7.983333333333333,0
33.351059,-117.420557,1,0,0,0,8,1,0,0,0,0,0,0,0,0,One year,1,Mailed check,19.2,161.95,20.24375,1,9.6,0
35.245035,-118.905553,0,0,1,0,65,1,1,DSL,1,1,0,0,0,1,Two year,1,Mailed check,69.55,4459.15,68.60230769230769,5,11.591666666666667,0
33.745746,-116.514215,0,0,0,0,29,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),48.95,1323.7,45.6448275862069,2,16.316666666666666,0
38.33788,-120.954202,1,0,1,1,55,1,1,Fiber optic,1,0,0,0,1,1,One year,0,Mailed check,100.9,5448.6,99.06545454545456,5,16.816666666666666,0
40.584991,-124.121504,0,0,0,1,54,1,0,DSL,0,1,1,1,0,0,One year,1,Electronic check,61.0,3283.05,60.797222222222224,4,12.2,0
34.196837,-118.142236,1,0,0,0,66,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),61.35,4193.4,63.53636363636363,5,10.225,0
34.024405,-117.898722,0,0,1,1,31,1,1,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),59.7,1825.5,58.88709677419355,3,14.925,0
34.127621,-117.717863,1,1,0,0,5,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,78.95,378.4,75.67999999999999,2,26.316666666666666,1
33.948558,-116.516976,0,0,0,0,21,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,Mailed check,61.65,1393.6,66.36190476190475,3,15.4125,0
37.329725,-120.306399,0,0,0,0,9,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.6,190.1,21.12222222222222,0,24.6,0
33.141265,-116.967221,0,1,0,0,31,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.7,2845.15,91.77903225806452,4,18.14,0
39.562239,-121.14836,0,0,1,0,49,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),99.25,4920.8,100.42448979591838,5,16.541666666666668,0
34.110444,-118.156957,1,0,1,0,11,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.0,1078.9,98.08181818181819,4,18.8,1
34.441398,-119.513163,1,0,0,0,6,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.55,536.4,89.39999999999999,4,18.71,1
37.078873,-122.090386,1,0,1,1,0,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.0,0.0,0.0,1,10.0,0
35.478736,-115.516984,1,0,1,0,57,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.9,1115.6,19.5719298245614,1,9.95,0
33.994676,-117.372498,1,0,0,0,2,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,59.0,114.15,57.075,3,14.75,0
34.19829,-118.602203,1,0,1,0,9,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),85.35,754.65,83.85,3,21.3375,1
35.339796,-119.023552,1,0,0,0,38,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.3,743.05,19.553947368421053,1,10.15,0
38.099323,-122.945723,0,0,0,1,39,0,0,DSL,0,0,1,1,1,1,One year,0,Bank transfer (automatic),54.85,2191.7,56.197435897435895,4,10.97,0
37.304681,-121.809955,0,0,1,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,92.55,1515.1,89.12352941176471,4,18.509999999999998,1
37.858898,-122.240512,0,0,0,0,71,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.55,1898.1,26.733802816901406,2,8.516666666666667,0
40.965011,-124.015255,1,0,0,0,45,1,1,Fiber optic,1,1,0,0,0,1,One year,0,Bank transfer (automatic),96.75,4442.75,98.72777777777777,5,16.125,0
40.89866,-123.539754,1,0,1,1,33,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.1,670.35,20.313636363636363,1,10.05,0
38.481902,-120.603668,1,0,1,1,72,1,0,0,0,0,0,0,0,0,Two year,1,Mailed check,20.7,1482.3,20.5875,1,10.35,0
34.052917,-118.255178,1,0,0,0,29,1,1,DSL,0,1,0,0,0,0,One year,1,Electronic check,55.25,1620.2,55.86896551724138,3,13.8125,0
36.464635,-119.094348,1,0,1,1,71,1,1,Fiber optic,0,1,1,0,0,1,Two year,1,Credit card (automatic),95.75,6849.4,96.47042253521126,5,15.958333333333334,0
34.202494,-118.448048,1,1,0,0,18,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),103.6,1806.35,100.35277777777777,6,14.799999999999999,0
33.987945,-118.370442,1,0,0,0,16,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,53.9,834.15,52.134375,3,13.475,1
32.741499,-117.127409,1,1,1,0,27,1,0,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,101.25,2754.45,102.01666666666667,5,16.875,1
36.78979,-119.929894,1,0,1,0,4,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.6,93.45,23.3625,1,9.8,0
34.139082,-118.39275,1,0,1,0,72,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),26.45,1914.5,26.59027777777778,2,8.816666666666666,0
38.169605,-121.310964,1,1,0,0,47,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,95.05,4504.55,95.84148936170213,5,15.841666666666667,1
33.75462,-118.071128,0,0,0,0,39,1,1,Fiber optic,0,1,0,0,0,0,One year,0,Credit card (automatic),81.4,3213.75,82.40384615384616,3,20.35,0
36.822715,-119.761826,1,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),105.0,7589.8,105.41388888888889,6,15.0,0
37.223,-119.001021,1,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.3,89.3,89.3,3,22.325,1
33.766004,-117.786763,1,1,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Credit card (automatic),105.0,7578.05,105.25069444444445,6,15.0,0
37.74441,-122.486764,1,0,0,0,18,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.4,1380.4,76.6888888888889,2,25.133333333333336,0
40.142256,-123.852927,0,1,1,0,71,1,0,DSL,1,1,0,1,1,0,One year,1,Bank transfer (automatic),71.0,5012.1,70.59295774647887,5,11.833333333333334,0
38.343282,-122.9755,1,0,1,0,42,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),66.4,2727.8,64.94761904761906,5,11.066666666666668,0
34.085807,-118.206617,0,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.25,6369.45,88.46458333333334,8,10.027777777777779,0
34.142747,-117.300864,1,0,0,0,15,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.15,1415.0,94.33333333333333,5,16.691666666666666,0
39.624561,-121.552866,0,0,1,1,72,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),104.9,7559.55,104.99375,6,14.985714285714286,0
37.246064,-121.749494,0,0,0,1,27,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,56.2,1567.55,58.0574074074074,3,14.05,0
35.369553,-120.763864,1,0,1,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,2416.55,69.04428571428572,1,35.15,1
33.890853,-118.297967,0,0,1,1,9,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,101.5,906.85,100.76111111111112,5,16.916666666666668,0
40.965011,-124.015255,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.55,19.55,19.55,1,9.775,0
34.090925,-118.128164,1,0,0,0,20,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.35,927.15,46.3575,1,22.175,0
33.69887,-117.25071,1,0,1,0,65,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.35,1319.95,20.306923076923077,1,9.675,0
34.150354,-118.518292,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,20.9,20.9,1,10.45,1
33.819814,-118.222416,1,0,0,0,7,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,164.85,23.55,1,10.025,1
32.67102,-117.095235,0,0,1,0,29,1,0,DSL,0,0,1,1,1,1,Two year,0,Mailed check,75.55,2054.4,70.84137931034483,5,12.591666666666667,0
38.549822,-121.266725,0,0,0,0,46,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),30.3,1380.1,30.002173913043475,1,15.15,1
37.758019,-122.138678,1,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,49.5,49.5,49.5,2,16.5,0
34.088017,-118.327168,1,1,1,0,3,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.6,239.05,79.68333333333334,2,24.866666666666664,0
34.038983,-117.991372,0,0,0,0,13,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.1,1135.7,87.36153846153846,3,22.775,1
37.497915,-122.267361,1,0,0,1,7,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.05,96.8,13.828571428571427,1,10.025,0
38.41935,-120.469545,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.85,19.85,19.85,1,9.925,1
34.106922,-117.297553,0,0,1,1,16,1,0,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.15,341.35,21.334375,1,10.075,0
34.14649,-117.849815,1,0,1,0,8,1,0,DSL,1,0,0,1,0,1,Two year,0,Mailed check,65.5,564.35,70.54375,4,13.1,0
40.547857,-123.187265,0,0,0,0,10,1,0,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,1081.45,108.14500000000001,6,14.914285714285715,1
34.17211,-115.769773,0,0,0,0,29,1,1,Fiber optic,0,1,1,1,0,1,One year,0,Credit card (automatic),100.55,2830.45,97.60172413793103,6,14.364285714285714,0
32.99356,-117.207121,0,0,1,0,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,83.65,1465.75,77.14473684210526,3,20.9125,1
33.678591,-117.905471,1,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.1,8248.5,114.5625,8,12.566666666666666,0
40.210895,-123.86,1,0,0,0,3,1,0,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Credit card (automatic),99.0,287.4,95.8,5,16.5,1
33.787165,-117.931889,0,0,1,0,44,1,1,0,0,0,0,0,0,0,One year,0,Electronic check,24.85,1013.6,23.036363636363635,2,8.283333333333333,0
37.972662,-122.491452,1,0,0,0,42,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.2,4400.75,104.7797619047619,6,15.028571428571428,1
34.132275,-117.611478,0,0,1,1,30,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),83.55,2570.2,85.67333333333333,4,16.71,0
34.167236,-116.281511,0,0,0,0,51,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),81.0,4085.75,80.11274509803921,3,20.25,0
38.326215,-122.718742,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19.65,19.65,1,9.825,1
34.019323,-118.391902,0,0,1,1,23,1,0,0,0,0,0,0,0,0,One year,1,Credit card (automatic),20.0,445.3,19.360869565217392,1,10.0,0
36.977025,-121.952864,1,0,1,0,53,1,0,Fiber optic,1,1,1,1,1,1,One year,0,Electronic check,110.5,5835.5,110.10377358490567,7,13.8125,0
38.585826,-121.376263,1,0,0,0,24,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.75,2407.3,100.30416666666667,5,16.458333333333332,1
35.013299,-116.834092,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.15,20.15,20.15,1,10.075,0
37.669516,-120.626964,0,1,1,0,61,1,1,Fiber optic,0,1,1,1,1,0,One year,1,Mailed check,98.3,6066.55,99.4516393442623,6,14.042857142857143,0
40.021787,-122.127576,0,0,0,0,22,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Mailed check,93.2,2157.3,98.05909090909091,4,18.64,0
34.128284,-118.047732,0,1,0,0,5,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.4,449.75,89.95,3,22.85,1
37.553469,-120.952825,0,0,0,0,39,1,0,DSL,0,0,0,1,0,0,Two year,1,Bank transfer (automatic),49.8,1971.15,50.542307692307695,2,16.599999999999998,0
39.724433,-123.767578,0,0,1,1,50,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Credit card (automatic),39.45,2021.35,40.427,2,13.15,0
37.424342,-122.165641,0,0,1,1,57,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,19.4,1061.6,18.62456140350877,1,9.7,0
35.939068,-119.043666,0,0,0,1,39,1,1,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),25.45,958.45,24.575641025641026,2,8.483333333333333,0
37.601248,-122.403099,1,0,1,0,11,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),96.2,1222.05,111.09545454545454,5,16.033333333333335,1
39.84784,-122.544556,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.3,45.3,45.3,1,22.65,1
33.054579,-117.25665,1,0,1,1,56,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Mailed check,109.6,5953.0,106.30357142857143,7,13.7,0
33.949255,-118.246978,0,0,0,0,34,1,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,56.95,1889.5,55.5735294117647,3,14.2375,0
34.875144,-116.821698,1,1,1,0,12,1,0,DSL,1,0,1,1,1,1,One year,1,Electronic check,79.2,943.85,78.65416666666667,6,11.314285714285715,0
38.161321,-122.271588,0,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.75,90.75,90.75,3,22.6875,1
37.713152,-121.08739,0,0,0,0,19,1,0,0,0,0,0,0,0,0,One year,1,Credit card (automatic),19.7,386.5,20.342105263157894,1,9.85,0
35.449881,-118.841442,0,0,1,0,18,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.75,1691.9,93.99444444444445,4,18.95,0
38.235021,-122.557332,0,1,1,0,36,1,0,DSL,0,0,1,1,0,0,One year,0,Credit card (automatic),54.1,1992.85,55.356944444444444,3,13.525,0
38.184583,-119.286558,0,1,0,0,11,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),60.25,662.95,60.26818181818182,4,12.05,0
32.948262,-117.256086,1,0,0,0,56,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,73.85,4092.85,73.08660714285715,2,24.616666666666664,1
38.486502,-121.334051,1,1,1,0,51,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,77.5,3807.35,74.65392156862745,3,19.375,1
35.303926,-120.256567,1,0,1,0,27,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Bank transfer (automatic),90.15,2423.4,89.75555555555556,4,18.03,0
34.312945,-118.858169,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.9,70.9,70.9,1,35.45,1
41.729079,-120.225025,1,1,1,1,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,46.0,181.6,45.4,1,23.0,1
38.809175,-121.171375,0,1,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.45,4641.1,64.45972222222223,6,9.207142857142857,0
34.231053,-118.338307,1,1,0,0,52,0,0,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,50.5,2566.3,49.35192307692308,4,10.1,0
38.128087,-121.4078,1,0,0,0,15,1,1,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.4,399.6,26.64,2,8.466666666666667,1
34.17847,-118.459472,1,0,1,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,55.2,55.2,55.2,2,18.400000000000002,1
